NUMBER_OF_SALES,TOTAL_REVENUE,NUMBER_OF_UNIT_SOLD,PURCHASE_DATE,MONTH_ID,DAY_OF_WEEK,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
1,12.00,4,2023-01-01,202301,Sun,Astoria,Tea,Earl Grey Lg,Brewed Black tea
5,36.00,12,2023-01-02,202301,Mon,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
4,31.00,10,2023-01-02,202301,Mon,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
4,30.00,12,2023-01-02,202301,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,15.00,4,2023-01-02,202301,Mon,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
2,14.00,4,2023-01-02,202301,Mon,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
4,30.00,8,2023-01-02,202301,Mon,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
3,19.50,6,2023-01-02,202301,Mon,Astoria,Bakery,Cranberry Scone,Scone
3,15.00,6,2023-01-02,202301,Mon,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
6,52.50,14,2023-01-02,202301,Mon,Astoria,Coffee,Cappuccino,Barista Espresso
3,30.00,12,2023-01-02,202301,Mon,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
5,48.00,16,2023-01-02,202301,Mon,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
3,28.00,8,2023-01-02,202301,Mon,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
4,48.00,16,2023-01-02,202301,Mon,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
3,32.00,8,2023-01-02,202301,Mon,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
4,42.00,14,2023-01-02,202301,Mon,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
3,27.00,6,2023-01-02,202301,Mon,Astoria,Bakery,Scottish Cream Scone ,Scone
4,31.00,10,2023-01-02,202301,Mon,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
3,15.30,6,2023-01-02,202301,Mon,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,50.00,20,2023-01-02,202301,Mon,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
3,30.00,10,2023-01-02,202301,Mon,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
2,25.50,6,2023-01-02,202301,Mon,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
3,38.00,8,2023-01-02,202301,Mon,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
4,36.00,12,2023-01-02,202301,Mon,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
3,21.00,6,2023-01-02,202301,Mon,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
1,7.50,2,2023-01-02,202301,Mon,Hell's Kitchen,Bakery,Almond Croissant,Pastry
4,40.00,16,2023-01-02,202301,Mon,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
4,42.00,12,2023-01-02,202301,Mon,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
4,20.00,8,2023-01-02,202301,Mon,Astoria,Tea,English Breakfast Rg,Brewed Black tea
6,40.00,16,2023-01-02,202301,Mon,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
4,30.00,8,2023-01-02,202301,Mon,Astoria,Bakery,Almond Croissant,Pastry
1,9.00,2,2023-01-02,202301,Mon,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
3,21.00,6,2023-01-02,202301,Mon,Astoria,Bakery,Ginger Biscotti,Biscotti
2,15.00,6,2023-01-02,202301,Mon,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
1,7.00,2,2023-01-02,202301,Mon,Hell's Kitchen,Bakery,Croissant,Pastry
4,36.00,8,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
3,25.50,6,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
4,35.00,14,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
3,24.00,8,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
3,35.00,10,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
3,24.00,8,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,32.00,16,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
3,27.00,6,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
5,42.00,14,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
5,45.00,12,2023-01-03,202301,Tue,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
3,19.50,6,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
6,43.40,14,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
4,26.00,8,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Ginger Scone,Scone
5,42.00,14,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
7,55.00,22,2023-01-03,202301,Tue,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
4,42.00,14,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso
2,13.00,4,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Cranberry Scone,Scone
4,30.00,8,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Almond Croissant,Pastry
2,24.00,8,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
6,54.00,18,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
5,26.40,12,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
3,32.00,8,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
8,70.00,28,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
2,14.70,6,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6,66.00,22,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
6,44.00,20,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
3,24.00,12,2023-01-03,202301,Tue,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
4,48.00,16,2023-01-03,202301,Tue,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
3,30.00,10,2023-01-03,202301,Tue,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
5,35.00,14,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
5,42.00,14,2023-01-03,202301,Tue,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
8,65.00,26,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
3,24.00,8,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
6,59.50,14,2023-01-03,202301,Tue,Astoria,Coffee,Cappuccino Lg,Barista Espresso
3,22.50,6,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
7,76.50,18,2023-01-03,202301,Tue,Astoria,Coffee,Latte Rg,Barista Espresso
5,30.00,12,2023-01-03,202301,Tue,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
4,36.00,12,2023-01-03,202301,Tue,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
7,77.00,22,2023-01-01,202301,Sun,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
2,15.00,6,2023-01-02,202301,Mon,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
8,65.00,26,2023-01-02,202301,Mon,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
3,20.00,10,2023-01-02,202301,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
4,48.00,16,2023-01-02,202301,Mon,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
6,45.00,18,2023-01-02,202301,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
2,12.00,4,2023-01-02,202301,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
4,24.00,8,2023-01-02,202301,Mon,Astoria,Bakery,Oatmeal Scone,Scone
2,18.00,6,2023-01-02,202301,Mon,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
1,8.50,2,2023-01-02,202301,Mon,Astoria,Coffee,Cappuccino Lg,Barista Espresso
1,15.00,4,2023-01-02,202301,Mon,Lower Manhattan,Coffee,Latte,Barista Espresso
5,54.00,18,2023-01-03,202301,Tue,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
2,22.50,6,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
3,19.50,6,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Ginger Scone,Scone
2,22.50,6,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
4,52.50,14,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
8,98.00,28,2023-01-03,202301,Tue,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
3,37.50,10,2023-01-03,202301,Tue,Astoria,Coffee,Cappuccino,Barista Espresso
4,43.40,14,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
4,35.00,10,2023-01-03,202301,Tue,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
2,15.00,4,2023-01-02,202301,Mon,Lower Manhattan,Bakery,Almond Croissant,Pastry
1,12.40,4,2023-01-02,202301,Mon,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
5,81.00,18,2023-01-03,202301,Tue,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
7,117.00,26,2023-01-03,202301,Tue,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
3,19.50,6,2023-01-03,202301,Tue,Astoria,Bakery,Ginger Scone,Scone
1,7.00,2,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
4,35.00,10,2023-01-03,202301,Tue,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6,60.00,20,2023-01-03,202301,Tue,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
2,15.00,6,2023-01-03,202301,Tue,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
3,21.00,6,2023-01-03,202301,Tue,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
9,55.00,22,2023-01-03,202301,Tue,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
5,54.00,18,2023-01-03,202301,Tue,Astoria,Tea,English Breakfast Lg,Brewed Black tea
2,14.00,4,2023-01-03,202301,Tue,Astoria,Bakery,Croissant,Pastry
6,29.40,12,2023-01-03,202301,Tue,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1,6.50,2,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Cranberry Scone,Scone
4,36.00,12,2023-01-03,202301,Tue,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
6,45.00,18,2023-01-03,202301,Tue,Astoria,Tea,English Breakfast Rg,Brewed Black tea
6,62.00,20,2023-01-03,202301,Tue,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
3,18.60,6,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
3,15.30,6,2023-01-03,202301,Tue,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,54.00,18,2023-01-03,202301,Tue,Astoria,Coffee,Espresso shot,Barista Espresso
3,22.50,6,2023-01-03,202301,Tue,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
3,21.00,6,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
4,42.00,12,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
2,12.00,4,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
1,7.50,2,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
2,15.00,4,2023-01-03,202301,Tue,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
1,8.00,4,2023-01-03,202301,Tue,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
1,5.00,2,2023-01-03,202301,Tue,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
3,13.20,6,2023-01-03,202301,Tue,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
2,12.00,4,2023-01-03,202301,Tue,Astoria,Tea,Peppermint Lg,Brewed herbal tea
2,18.00,6,2023-01-03,202301,Tue,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
2,15.00,4,2023-01-03,202301,Tue,Astoria,Bakery,Chocolate Croissant,Pastry
2,28.50,6,2023-01-03,202301,Tue,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
3,22.00,10,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
1,14.00,4,2023-01-04,202301,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
3,25.00,10,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
3,19.50,6,2023-01-04,202301,Wed,Hell's Kitchen,Bakery,Ginger Scone,Scone
4,47.50,10,2023-01-04,202301,Wed,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
4,47.50,10,2023-01-04,202301,Wed,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
5,60.00,16,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
7,65.00,26,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1,10.00,4,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
3,45.00,12,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
4,40.00,16,2023-01-04,202301,Wed,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1,12.00,4,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
5,42.00,14,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
5,45.00,18,2023-01-04,202301,Wed,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
3,19.50,6,2023-01-04,202301,Wed,Lower Manhattan,Bakery,Ginger Scone,Scone
3,17.60,8,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
2,10.00,4,2023-01-04,202301,Wed,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
2,18.00,6,2023-01-04,202301,Wed,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
6,53.90,22,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
2,16.00,8,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
2,27.00,6,2023-01-04,202301,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
6,54.00,18,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
4,36.00,12,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
3,21.00,6,2023-01-04,202301,Wed,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
3,30.00,10,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1,6.00,2,2023-01-02,202301,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1,12.40,4,2023-01-02,202301,Mon,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1,14.00,4,2023-01-02,202301,Mon,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
1,15.00,4,2023-01-03,202301,Tue,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
1,16.00,4,2023-01-03,202301,Tue,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
1,7.00,2,2023-01-03,202301,Tue,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
5,42.00,14,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
7,60.00,24,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
5,24.00,12,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
2,15.00,6,2023-01-04,202301,Wed,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
2,14.00,4,2023-01-04,202301,Wed,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
3,30.00,10,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
3,31.00,10,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
2,24.00,6,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
4,42.00,14,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
5,49.60,16,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
2,21.00,6,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
5,49.00,14,2023-01-04,202301,Wed,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
5,40.00,16,2023-01-04,202301,Wed,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
1,5.00,2,2023-01-03,202301,Tue,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
2,13.00,4,2023-01-04,202301,Wed,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
3,20.00,8,2023-01-04,202301,Wed,Astoria,Tea,Peppermint Rg,Brewed herbal tea
1,5.00,2,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
5,35.70,14,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
3,30.00,10,2023-01-04,202301,Wed,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
3,30.00,10,2023-01-04,202301,Wed,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
3,22.50,6,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Latte,Barista Espresso
2,18.00,6,2023-01-04,202301,Wed,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
2,15.00,6,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,18.00,6,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso
3,18.00,6,2023-01-04,202301,Wed,Lower Manhattan,Bakery,Oatmeal Scone,Scone
4,43.40,14,2023-01-04,202301,Wed,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
3,22.50,6,2023-01-04,202301,Wed,Astoria,Bakery,Almond Croissant,Pastry
4,52.50,14,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
4,42.00,14,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
4,37.50,10,2023-01-04,202301,Wed,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
3,16.00,8,2023-01-04,202301,Wed,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6,39.20,16,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
5,35.00,14,2023-01-04,202301,Wed,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,13.00,4,2023-01-04,202301,Wed,Hell's Kitchen,Bakery,Cranberry Scone,Scone
4,30.00,12,2023-01-04,202301,Wed,Astoria,Tea,Earl Grey Rg,Brewed Black tea
3,20.00,8,2023-01-04,202301,Wed,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
3,31.00,10,2023-01-04,202301,Wed,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1,17.00,4,2023-01-04,202301,Wed,Astoria,Coffee,Cappuccino Lg,Barista Espresso
4,42.00,12,2023-01-04,202301,Wed,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
2,24.00,8,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1,12.00,4,2023-01-04,202301,Wed,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
2,15.00,4,2023-01-04,202301,Wed,Astoria,Bakery,Jumbo Savory Scone,Scone
2,20.00,8,2023-01-04,202301,Wed,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
4,22.00,10,2023-01-04,202301,Wed,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
2,25.50,6,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
2,22.50,6,2023-01-04,202301,Wed,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
3,19.50,6,2023-01-04,202301,Wed,Astoria,Bakery,Ginger Scone,Scone
1,6.00,2,2023-01-04,202301,Wed,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
2,17.00,4,2023-01-04,202301,Wed,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
2,14.00,4,2023-01-04,202301,Wed,Astoria,Bakery,Ginger Biscotti,Biscotti
2,12.00,4,2023-01-05,202301,Thu,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
5,55.80,18,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1,7.00,2,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
6,66.50,14,2023-01-05,202301,Thu,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
2,15.00,4,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Almond Croissant,Pastry
5,56.00,16,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
5,60.00,16,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Latte,Barista Espresso
4,29.40,12,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
4,36.00,12,2023-01-05,202301,Thu,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
3,47.50,10,2023-01-05,202301,Thu,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
2,12.00,4,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Oatmeal Scone,Scone
5,60.00,16,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
2,14.00,4,2023-01-05,202301,Thu,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
5,60.00,16,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
4,30.00,8,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
3,22.00,10,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
1,6.20,2,2023-01-05,202301,Thu,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
5,45.00,18,2023-01-05,202301,Thu,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
2,12.00,6,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1,12.00,4,2023-01-05,202301,Thu,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,43.40,14,2023-01-05,202301,Thu,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
4,25.00,10,2023-01-05,202301,Thu,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
7,45.00,18,2023-01-05,202301,Thu,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
4,30.00,8,2023-01-05,202301,Thu,Astoria,Bakery,Chocolate Croissant,Pastry
5,45.90,18,2023-01-05,202301,Thu,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
10,112.50,30,2023-01-05,202301,Thu,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
7,50.00,20,2023-01-05,202301,Thu,Astoria,Tea,Earl Grey Rg,Brewed Black tea
4,35.00,14,2023-01-05,202301,Thu,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,12.00,4,2023-01-05,202301,Thu,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
5,54.00,18,2023-01-05,202301,Thu,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
3,26.40,12,2023-01-05,202301,Thu,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
6,90.00,20,2023-01-05,202301,Thu,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
3,25.00,10,2023-01-05,202301,Thu,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
4,36.00,12,2023-01-05,202301,Thu,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
5,54.00,18,2023-01-05,202301,Thu,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
3,29.40,12,2023-01-05,202301,Thu,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
3,27.00,6,2023-01-05,202301,Thu,Astoria,Bakery,Scottish Cream Scone ,Scone
1,7.00,2,2023-01-05,202301,Thu,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
2,18.00,4,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
6,55.80,18,2023-01-05,202301,Thu,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
3,24.80,8,2023-01-05,202301,Thu,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
2,14.00,4,2023-01-05,202301,Thu,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
